Customer ID,first_purchase_date,last_purchase_date,total_orders,total_spend
14809,2010-03-28 15:42:00,2010-03-28 15:44:00,2,686.76
14810,2010-10-06 13:12:00,2010-12-05 12:08:00,3,449.14
14813,2010-04-08 11:49:00,2010-12-05 11:57:00,4,935.44
14817,2010-03-22 12:10:00,2010-11-09 12:15:00,5,2849.52
14818,2010-03-02 12:48:00,2010-09-07 14:16:00,3,512.61
14819,2009-12-21 15:54:00,2010-08-02 17:19:00,2,198.09
14820,2010-01-31 12:49:00,2010-11-24 17:15:00,5,767.47
14821,2010-02-01 13:33:00,2010-12-08 08:43:00,7,1237.65
14824,2010-03-12 13:07:00,2010-11-25 12:40:00,6,2895.2
14825,2010-04-06 14:14:00,2010-12-06 12:30:00,13,2698.17
14826,2010-01-13 13:08:00,2010-05-07 09:00:00,2,385.2
14828,2009-12-07 11:19:00,2010-11-16 17:23:00,10,7699.7
14829,2010-09-29 13:14:00,2010-12-02 16:12:00,4,995.29
14831,2009-12-02 09:21:00,2010-01-28 14:31:00,3,1676.57
14835,2010-04-01 19:34:00,2010-06-29 10:08:00,2,297.0
14837,2010-01-24 10:20:00,2010-09-23 09:11:00,5,1810.82
14838,2009-12-03 09:52:00,2010-10-12 15:46:00,2,773.67
14839,2010-01-04 16:29:00,2010-10-17 13:01:00,3,915.28
14841,2009-12-02 16:49:00,2010-11-30 13:01:00,8,3867.24
14844,2010-04-12 12:50:00,2010-10-05 11:54:00,6,3512.62
14847,2010-05-24 12:29:00,2010-10-28 09:45:00,2,1039.55
14849,2010-01-10 11:40:00,2010-12-01 12:23:00,21,7832.91
14850,2010-05-20 13:28:00,2010-10-18 15:52:00,6,1468.26
14852,2010-03-05 14:51:00,2010-10-11 14:46:00,12,3310.49
14853,2010-04-13 09:26:00,2010-10-12 17:17:00,3,901.07
14854,2010-01-22 09:48:00,2010-11-14 14:37:00,4,1563.03
14855,2010-04-08 10:30:00,2010-08-22 13:37:00,5,5874.65
14857,2010-03-15 11:00:00,2010-09-23 14:09:00,5,2478.73
14861,2009-12-08 12:12:00,2010-11-24 11:18:00,9,1254.94
14865,2009-12-01 16:05:00,2010-12-02 18:23:00,3,77.52
14866,2010-08-26 11:54:00,2010-12-08 14:58:00,8,6460.32
14867,2009-12-05 15:47:00,2010-11-09 10:31:00,13,2241.78
14868,2010-10-15 14:52:00,2010-11-24 13:53:00,4,1230.42
14869,2009-12-16 11:43:00,2010-11-16 14:09:00,4,2078.54
14870,2010-01-25 09:05:00,2010-10-22 14:58:00,5,1511.7
14871,2009-12-01 11:57:00,2010-08-03 14:18:00,5,736.59
14872,2010-03-16 14:41:00,2010-08-13 12:34:00,3,816.6
14876,2010-05-27 13:49:00,2010-07-06 14:57:00,2,256.7
14877,2010-03-07 12:25:00,2010-10-17 13:09:00,2,437.0
14878,2010-02-21 11:14:00,2010-11-28 14:13:00,16,2619.7
14882,2010-03-30 15:02:00,2010-11-14 13:04:00,12,3038.45
14885,2010-08-31 10:11:00,2010-10-08 12:08:00,2,832.8
14890,2010-02-18 09:00:00,2010-03-31 09:40:00,2,691.6
14891,2010-09-29 12:41:00,2010-10-19 12:10:00,2,552.35
14894,2009-12-02 10:42:00,2010-09-22 15:23:00,2,837.06
14895,2009-12-10 14:22:00,2010-11-21 13:51:00,18,13980.83
14896,2009-12-06 12:42:00,2010-12-09 12:24:00,7,1623.65
14897,2009-12-15 17:05:00,2010-10-26 11:17:00,4,1774.16
14898,2009-12-03 16:40:00,2010-12-03 15:25:00,9,2204.29
14901,2010-07-29 11:11:00,2010-12-08 10:46:00,5,868.36
14902,2010-06-04 12:35:00,2010-11-09 10:29:00,2,702.96
14904,2010-10-08 12:48:00,2010-10-27 15:40:00,2,615.2
14905,2009-12-03 14:36:00,2010-11-30 11:07:00,6,1355.24
14907,2010-04-16 13:40:00,2010-12-07 10:14:00,10,2664.69
14909,2010-02-14 15:47:00,2010-09-28 16:56:00,3,1404.68
14911,2009-12-01 11:41:00,2010-12-09 12:17:00,205,152147.57
14912,2010-01-26 16:29:00,2010-11-03 09:51:00,4,1021.4
14913,2010-08-11 08:40:00,2010-11-16 16:50:00,4,2845.7
14915,2009-12-03 10:17:00,2010-11-29 08:23:00,9,1503.77
14916,2010-04-01 10:57:00,2010-10-04 14:33:00,4,1773.97
14917,2010-04-22 09:44:00,2010-04-22 11:28:00,2,1123.75
14918,2010-04-08 11:18:00,2010-10-31 12:41:00,7,4345.66
14922,2010-07-20 09:45:00,2010-11-11 11:14:00,2,843.74
14924,2010-03-10 12:51:00,2010-04-08 15:40:00,2,620.96
14926,2010-04-20 09:59:00,2010-11-23 07:13:00,2,359.4
14930,2010-04-12 11:22:00,2010-08-26 11:43:00,3,2873.77
14932,2010-11-19 09:16:00,2010-12-09 11:48:00,2,666.13
14933,2010-09-21 17:29:00,2010-09-22 10:47:00,4,1770.0
14934,2010-09-24 12:08:00,2010-11-26 11:24:00,3,1612.56
14936,2010-05-05 12:26:00,2010-11-14 11:32:00,4,4273.79
14938,2010-05-26 13:35:00,2010-05-26 13:38:00,2,2322.43
14940,2009-12-06 15:46:00,2010-10-18 10:47:00,2,531.49
14942,2009-12-10 10:32:00,2010-11-03 10:51:00,4,746.56
14944,2010-02-17 08:47:00,2010-11-15 10:46:00,7,3884.42
14947,2010-03-25 11:29:00,2010-11-16 18:30:00,4,758.97
14949,2009-12-18 15:28:00,2010-08-27 15:38:00,4,515.0
14952,2009-12-03 15:34:00,2010-11-08 12:21:00,21,9529.86
14953,2010-09-30 12:16:00,2010-10-17 12:52:00,3,723.95
14958,2009-12-03 16:02:00,2010-04-23 14:31:00,3,458.26
14961,2009-12-04 11:32:00,2010-11-25 09:46:00,13,9365.47
14962,2010-05-04 14:57:00,2010-06-18 15:57:00,3,240.21
14963,2010-07-02 12:43:00,2010-11-25 11:19:00,7,1676.68
14966,2009-12-15 13:48:00,2010-11-17 13:14:00,5,924.52
14967,2009-12-03 14:07:00,2010-09-24 11:11:00,5,1518.81
14970,2010-02-14 13:37:00,2010-10-26 16:35:00,8,3327.29
14978,2010-04-28 10:50:00,2010-10-05 13:52:00,5,1210.72
14984,2010-01-11 13:22:00,2010-11-16 10:36:00,4,1058.14
14986,2010-01-24 15:54:00,2010-11-28 15:25:00,2,566.9
14987,2009-12-02 14:56:00,2010-12-09 12:13:00,7,1387.45
14988,2010-04-16 13:34:00,2010-11-24 12:53:00,6,1732.06
14990,2009-12-09 13:31:00,2010-04-06 13:54:00,2,305.42
14994,2010-03-26 14:16:00,2010-11-22 12:59:00,5,960.63
14996,2010-08-15 13:41:00,2010-08-15 13:44:00,2,442.29
14998,2010-04-13 16:07:00,2010-10-07 18:48:00,2,340.86
15001,2010-11-10 13:31:00,2010-11-10 13:51:00,2,230.86
15002,2010-01-12 11:40:00,2010-12-07 13:16:00,6,3175.52
15003,2010-01-26 13:04:00,2010-08-23 15:44:00,6,1060.7
15005,2009-12-01 14:19:00,2010-12-08 14:36:00,29,7789.63
15008,2010-03-12 11:13:00,2010-08-16 13:09:00,2,360.0
15011,2010-10-19 12:05:00,2010-11-09 11:10:00,2,416.6
15012,2010-05-12 11:49:00,2010-12-01 12:49:00,2,437.58
15013,2010-01-31 12:15:00,2010-08-09 12:05:00,10,1641.3
15015,2009-12-14 14:46:00,2010-07-26 13:50:00,13,2365.02
15016,2010-06-14 13:06:00,2010-11-11 16:30:00,4,460.26
15021,2010-07-29 16:35:00,2010-12-08 12:17:00,4,869.01
15023,2010-02-03 15:45:00,2010-12-05 13:49:00,10,5367.92
15024,2010-10-11 16:14:00,2010-12-07 17:05:00,8,2414.18
15026,2010-09-17 13:52:00,2010-11-29 13:50:00,2,592.61
15027,2010-03-25 14:39:00,2010-11-09 16:53:00,6,2129.45
15028,2010-11-10 14:32:00,2010-12-06 12:47:00,3,530.58
15030,2010-03-04 17:10:00,2010-11-24 14:57:00,6,1461.63
15031,2009-12-08 13:38:00,2010-11-10 16:14:00,10,2488.44
15032,2009-12-10 15:27:00,2010-12-08 13:30:00,7,8821.55
15034,2010-05-11 13:30:00,2010-11-18 14:07:00,6,4004.79
15037,2010-11-28 12:14:00,2010-11-28 13:05:00,2,402.51
15038,2010-10-10 14:35:00,2010-12-05 10:54:00,4,604.37
15039,2009-12-10 11:39:00,2010-12-06 11:26:00,47,20116.99
15043,2010-06-24 15:50:00,2010-09-02 15:09:00,5,2336.8
15044,2009-12-16 15:13:00,2010-11-25 13:13:00,18,8504.1
15046,2010-01-14 14:29:00,2010-10-10 12:09:00,10,2598.62
15050,2010-08-16 12:00:00,2010-10-14 14:18:00,2,2411.7
15051,2009-12-01 13:29:00,2010-11-25 16:46:00,6,2543.55
15055,2009-12-16 15:48:00,2010-08-22 11:06:00,3,560.07
15057,2009-12-05 15:27:00,2010-09-22 14:22:00,3,1766.46
15058,2010-02-24 14:07:00,2010-11-28 10:42:00,5,1285.04
15059,2009-12-06 12:17:00,2010-11-28 11:14:00,10,2185.85
15061,2009-12-01 12:18:00,2010-12-07 13:50:00,86,83284.38
15062,2010-04-08 15:41:00,2010-10-12 10:38:00,4,1597.76
15064,2009-12-22 16:17:00,2010-10-25 14:32:00,4,1254.41
15067,2010-04-11 15:54:00,2010-10-22 14:30:00,2,2133.12
15068,2010-03-28 13:18:00,2010-10-17 16:08:00,2,623.49
15070,2009-12-15 13:49:00,2010-12-02 11:23:00,3,737.05
15071,2010-05-18 12:45:00,2010-11-18 13:30:00,2,473.49
15073,2010-01-27 08:48:00,2010-11-04 10:26:00,5,1744.61
15074,2010-08-29 11:47:00,2010-10-06 15:49:00,2,817.46
15076,2010-07-05 14:11:00,2010-08-04 13:37:00,2,566.89
15077,2009-12-09 17:10:00,2010-08-02 11:13:00,2,2428.08
15078,2009-12-04 12:03:00,2010-12-06 12:39:00,23,8018.77
15079,2009-12-08 11:22:00,2010-12-09 09:25:00,8,2871.74
15080,2010-07-26 10:03:00,2010-10-08 11:52:00,2,546.25
15081,2010-06-22 10:25:00,2010-12-07 16:20:00,8,1460.92
15084,2010-03-04 10:45:00,2010-11-25 11:58:00,2,965.2
15086,2010-03-24 13:56:00,2010-05-24 12:27:00,2,218.53
15091,2010-02-03 11:46:00,2010-02-03 11:50:00,2,565.9
15093,2009-12-08 12:46:00,2010-12-02 18:25:00,18,9729.09
15094,2010-03-05 12:56:00,2010-09-02 16:55:00,2,83.0
15095,2010-01-21 09:37:00,2010-10-15 11:47:00,6,1771.04
15097,2010-05-05 14:22:00,2010-05-05 14:33:00,2,660.27
15100,2010-01-07 14:33:00,2010-12-08 12:09:00,6,2018.7
15101,2010-04-28 15:00:00,2010-07-12 10:46:00,4,1160.41
15102,2010-06-11 10:16:00,2010-06-27 12:16:00,2,554.67
15105,2010-03-23 12:18:00,2010-10-05 14:12:00,2,795.98
15107,2010-09-14 10:47:00,2010-12-02 13:45:00,4,620.85
15109,2009-12-04 12:33:00,2010-05-09 13:44:00,2,498.15
15110,2010-08-11 15:49:00,2010-11-01 10:31:00,2,509.75
15111,2010-04-26 13:12:00,2010-12-02 11:45:00,3,1163.39
15114,2010-10-14 16:44:00,2010-11-21 16:14:00,2,639.56
15117,2010-03-15 13:39:00,2010-09-17 14:45:00,3,934.19
15122,2010-03-30 14:05:00,2010-10-13 09:42:00,8,2863.69
15123,2010-03-16 09:49:00,2010-10-14 16:30:00,3,2456.86
15124,2010-02-26 10:49:00,2010-08-20 12:31:00,2,266.63
15125,2010-03-31 13:29:00,2010-08-17 09:54:00,9,5496.39
15126,2010-01-21 17:09:00,2010-06-21 12:31:00,2,449.49
15129,2010-04-08 17:15:00,2010-11-19 11:48:00,12,3412.78
15133,2010-07-07 12:31:00,2010-11-22 15:16:00,2,824.48
15134,2010-10-13 12:44:00,2010-11-23 14:59:00,2,208.3
15137,2010-01-28 15:45:00,2010-07-07 09:41:00,2,823.4
15141,2010-03-28 15:58:00,2010-09-08 11:33:00,7,1388.47
15142,2010-07-27 09:05:00,2010-10-25 15:36:00,5,2121.18
15144,2009-12-13 11:35:00,2010-11-25 18:50:00,12,5579.87
15149,2010-02-28 11:13:00,2010-05-12 16:04:00,4,1033.81
15150,2010-06-14 12:01:00,2010-09-09 17:19:00,3,3686.61
15151,2010-07-18 12:19:00,2010-10-12 16:37:00,2,2085.61
15154,2010-08-18 17:41:00,2010-08-18 17:43:00,2,1091.99
15157,2009-12-10 14:44:00,2010-05-19 13:29:00,2,718.04
15159,2010-10-04 09:31:00,2010-11-09 11:11:00,4,3475.72
15160,2010-10-14 15:26:00,2010-11-30 15:41:00,3,431.11
15164,2010-01-18 13:34:00,2010-11-15 17:11:00,6,1225.87
15167,2010-02-04 14:13:00,2010-10-28 14:19:00,4,1496.67
15169,2009-12-13 11:16:00,2010-11-22 13:04:00,2,569.22
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,7,1494.6
15179,2009-12-03 12:27:00,2010-11-12 15:35:00,8,5284.97
15180,2010-04-29 15:27:00,2010-12-07 14:57:00,3,816.93
15181,2009-12-08 19:02:00,2010-10-15 11:47:00,2,510.72
15182,2010-02-21 12:03:00,2010-11-19 10:31:00,9,2376.1
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,3,639.93
15184,2009-12-16 12:06:00,2010-11-17 12:41:00,2,283.19
15186,2010-01-12 10:14:00,2010-08-22 15:00:00,3,991.79
15189,2010-07-18 13:37:00,2010-11-23 18:47:00,5,1298.99
15191,2010-01-20 12:35:00,2010-09-02 15:37:00,3,588.05
15192,2010-01-29 10:13:00,2010-12-09 14:56:00,3,937.07
15194,2009-12-03 10:37:00,2010-12-06 15:00:00,14,4811.16
15196,2009-12-13 11:14:00,2010-10-03 10:50:00,2,316.25
15197,2009-12-11 12:56:00,2010-11-10 11:55:00,3,797.9
15198,2010-01-19 10:01:00,2010-10-27 10:32:00,3,377.71
15199,2010-05-13 10:14:00,2010-11-30 10:56:00,6,1853.7
15201,2010-04-07 14:50:00,2010-09-26 10:50:00,2,606.41
15202,2010-10-15 12:39:00,2010-10-15 13:05:00,3,6001.49
15203,2009-12-08 18:06:00,2010-11-14 12:14:00,9,2572.38
15207,2010-06-10 17:29:00,2010-10-19 13:29:00,3,683.92
15210,2010-05-13 14:42:00,2010-11-26 09:09:00,2,845.01
15215,2010-04-06 11:21:00,2010-11-11 10:50:00,4,1687.49
15218,2010-01-26 11:33:00,2010-11-15 11:39:00,11,5759.68
15221,2010-03-12 10:40:00,2010-12-08 13:08:00,4,2062.2
15222,2009-12-16 13:49:00,2010-08-24 10:39:00,10,2965.91
15223,2009-12-05 11:19:00,2010-04-09 11:34:00,3,662.2
15224,2010-01-15 16:14:00,2010-07-15 09:08:00,3,549.28
15227,2010-03-16 08:23:00,2010-11-08 13:31:00,4,1269.09
15228,2010-07-28 10:21:00,2010-10-07 14:24:00,2,2193.56
15235,2010-11-16 12:48:00,2010-12-05 15:02:00,6,690.3
15240,2009-12-05 14:57:00,2010-11-30 11:51:00,7,2753.41
15241,2010-02-23 13:59:00,2010-10-05 08:50:00,3,1293.72
15245,2010-04-23 14:23:00,2010-11-02 12:58:00,5,2095.0
15247,2010-06-20 14:08:00,2010-08-19 10:13:00,2,620.06
15248,2010-06-23 14:34:00,2010-10-24 13:09:00,3,1893.93
15249,2010-03-26 14:51:00,2010-10-05 16:34:00,5,2577.54
15251,2010-01-29 12:42:00,2010-10-21 14:29:00,10,9839.55
15252,2010-04-07 10:24:00,2010-10-14 12:05:00,3,1362.63
15253,2010-05-02 11:17:00,2010-11-01 13:46:00,3,1136.89
15254,2010-05-28 10:08:00,2010-06-11 10:30:00,2,787.99
15255,2009-12-03 09:10:00,2010-11-08 15:12:00,8,2838.57
15259,2010-01-26 09:41:00,2010-07-15 08:47:00,4,1182.38
15260,2009-12-06 11:45:00,2010-12-02 12:09:00,20,7377.46
15261,2010-10-01 11:59:00,2010-11-23 09:13:00,3,1253.18
15262,2010-08-08 15:55:00,2010-11-24 13:21:00,2,239.87
15265,2009-12-01 17:08:00,2010-04-14 11:20:00,2,1839.52
15266,2010-01-07 12:19:00,2010-11-25 16:36:00,4,732.91
15268,2010-04-13 11:27:00,2010-08-18 10:33:00,3,961.9
15269,2010-11-14 12:58:00,2010-11-24 15:32:00,2,816.56
15270,2009-12-17 15:02:00,2010-11-04 11:48:00,14,6145.37
15271,2010-08-05 14:57:00,2010-12-09 13:47:00,10,2202.47
15272,2010-02-14 13:39:00,2010-09-15 17:07:00,4,1363.54
15276,2010-10-01 12:24:00,2010-11-10 16:07:00,3,514.22
15278,2010-02-12 14:53:00,2010-05-27 10:03:00,4,496.16
15279,2010-02-02 10:15:00,2010-11-24 13:03:00,4,1290.03
15280,2010-05-17 14:17:00,2010-08-08 12:21:00,2,293.1
15281,2010-10-08 12:14:00,2010-11-26 16:31:00,7,6211.42
15283,2010-07-09 15:46:00,2010-11-14 14:54:00,3,148.33
15287,2009-12-02 12:13:00,2010-11-25 10:29:00,3,369.34
15288,2010-02-12 15:27:00,2010-12-09 13:59:00,6,1576.61
15289,2010-03-28 11:45:00,2010-09-07 12:38:00,2,653.31
15290,2010-02-24 10:15:00,2010-11-11 12:04:00,8,2553.06
15291,2009-12-03 11:09:00,2010-12-01 09:32:00,26,9178.26
15296,2010-01-21 13:48:00,2010-10-15 09:33:00,6,6669.97
15298,2009-12-08 17:04:00,2010-12-08 13:55:00,12,4659.47
15299,2010-01-12 11:34:00,2010-12-02 16:51:00,6,3484.53
15301,2010-09-15 15:41:00,2010-12-06 12:21:00,6,2533.09
15303,2010-01-25 09:42:00,2010-05-23 12:14:00,2,650.16
15304,2010-10-14 10:24:00,2010-12-06 11:42:00,2,225.15
15306,2010-02-18 17:12:00,2010-07-27 14:39:00,6,2310.38
15309,2009-12-04 13:01:00,2010-04-08 11:11:00,4,797.96
15311,2009-12-01 11:21:00,2010-12-09 14:15:00,121,56003.26
15312,2009-12-16 09:23:00,2010-11-21 15:10:00,8,2005.34
15314,2010-10-07 15:41:00,2010-10-22 12:19:00,2,492.48
15321,2010-02-03 09:47:00,2010-09-28 18:11:00,9,3961.42
15323,2010-02-16 09:21:00,2010-05-26 10:01:00,3,434.6
15325,2010-02-16 13:30:00,2010-11-09 13:14:00,7,1439.72
15326,2009-12-01 13:19:00,2010-04-09 15:22:00,4,1388.81
15329,2009-12-14 12:18:00,2010-11-30 11:24:00,8,1934.63
15331,2010-04-09 14:26:00,2010-07-28 09:42:00,3,767.91
15332,2010-07-14 13:01:00,2010-12-08 14:43:00,6,4892.68
15339,2010-02-08 13:38:00,2010-10-14 14:04:00,5,1253.77
15346,2010-10-04 15:11:00,2010-10-10 13:55:00,2,343.7
15347,2010-09-28 12:50:00,2010-12-08 15:25:00,4,1162.0
15350,2010-11-21 15:14:00,2010-12-01 13:33:00,2,547.6
15351,2010-10-03 12:18:00,2010-12-05 11:49:00,4,1778.18
15353,2009-12-02 11:33:00,2010-12-07 11:49:00,6,2398.93
15354,2010-04-15 16:17:00,2010-04-15 16:24:00,3,284.4
15356,2010-10-13 13:12:00,2010-12-06 14:05:00,4,698.45
15358,2009-12-07 12:19:00,2010-12-09 10:04:00,22,8703.21
15359,2010-01-15 11:30:00,2010-02-15 10:47:00,8,181.35
15361,2010-06-14 13:27:00,2010-07-01 14:15:00,3,270.15
15362,2009-12-01 09:08:00,2010-09-17 10:37:00,2,613.08
15363,2010-08-04 08:41:00,2010-12-02 12:28:00,2,678.11
15365,2010-02-04 16:43:00,2010-11-01 10:44:00,6,2242.81
15366,2010-02-26 10:10:00,2010-10-26 09:52:00,5,1786.57
15367,2009-12-10 14:20:00,2010-10-17 15:05:00,7,3203.74
15369,2009-12-08 07:43:00,2010-08-04 13:54:00,11,6251.26
15372,2010-02-14 11:24:00,2010-09-15 14:52:00,7,4009.66
15373,2010-05-02 11:57:00,2010-12-03 14:40:00,6,1005.48
15377,2010-10-20 11:42:00,2010-11-22 08:55:00,4,1211.75
15378,2010-07-26 08:47:00,2010-09-03 11:30:00,2,246.5
15380,2009-12-01 13:50:00,2010-12-09 15:01:00,7,1788.8
15381,2010-05-05 14:35:00,2010-10-12 13:32:00,3,1293.72
15382,2009-12-04 14:13:00,2010-11-30 09:46:00,6,7777.84
15384,2010-04-26 12:38:00,2010-11-23 12:04:00,2,1385.38
15385,2010-01-31 13:02:00,2010-11-12 12:28:00,2,625.2
15389,2010-01-27 12:44:00,2010-11-04 19:23:00,4,2233.8
15390,2010-10-26 17:23:00,2010-11-08 15:19:00,2,1216.66
15392,2010-10-04 12:50:00,2010-11-30 09:50:00,3,1376.09
15393,2009-12-15 17:56:00,2010-05-21 11:34:00,3,659.48
15394,2009-12-15 19:05:00,2010-11-09 12:26:00,7,3103.26
15400,2010-05-28 08:33:00,2010-10-15 12:00:00,3,586.1
15401,2010-05-20 10:56:00,2010-09-13 13:42:00,2,216.95
15402,2010-04-27 12:12:00,2010-11-17 12:58:00,4,1203.77
15403,2009-12-09 12:45:00,2010-08-05 12:21:00,2,170.88
15406,2010-09-12 13:06:00,2010-09-12 13:10:00,2,465.16
15410,2010-04-19 08:57:00,2010-05-20 09:53:00,2,1234.88
15413,2009-12-01 10:18:00,2010-01-17 11:33:00,5,6798.72
15416,2010-02-01 11:55:00,2010-08-18 09:48:00,3,588.5
15418,2010-05-02 11:31:00,2010-10-10 13:38:00,2,452.32
15420,2009-12-05 13:29:00,2010-10-01 15:46:00,6,743.0
15421,2009-12-07 15:10:00,2010-11-19 13:21:00,6,2854.98
15422,2010-02-07 11:52:00,2010-11-25 17:00:00,5,1522.27
15423,2010-03-28 13:42:00,2010-05-07 09:21:00,2,223.39
15425,2010-02-14 12:36:00,2010-11-04 18:13:00,4,1944.57
15426,2010-05-02 15:10:00,2010-12-05 13:55:00,5,1168.0
15428,2009-12-17 17:46:00,2010-11-17 13:46:00,3,668.97
15430,2010-06-29 15:04:00,2010-08-29 10:42:00,2,954.75
15434,2010-01-24 15:35:00,2010-11-30 15:46:00,6,1525.58
15439,2010-02-24 12:05:00,2010-10-31 10:38:00,4,1269.05
15441,2009-12-09 14:55:00,2010-11-08 15:50:00,3,1254.21
15443,2010-03-07 12:10:00,2010-08-22 12:45:00,7,1939.02
15446,2009-12-13 13:53:00,2010-11-28 11:59:00,3,406.95
15447,2010-03-24 14:40:00,2010-06-30 13:06:00,4,337.71
15451,2010-04-19 14:08:00,2010-10-01 13:40:00,2,233.21
15452,2010-07-16 14:23:00,2010-11-14 15:14:00,3,1260.38
15456,2009-12-08 12:54:00,2010-11-01 17:05:00,7,1672.05
15459,2010-07-30 14:31:00,2010-10-18 15:25:00,2,202.83
15461,2010-03-18 12:40:00,2010-09-05 12:31:00,2,429.7
15465,2009-12-10 09:42:00,2010-12-05 10:12:00,15,5301.03
15466,2009-12-03 12:28:00,2010-11-15 12:50:00,3,1236.48
15471,2010-06-07 12:17:00,2010-11-24 14:39:00,2,847.08
15476,2010-09-23 14:00:00,2010-11-24 15:17:00,4,2209.98
15480,2010-02-01 14:52:00,2010-08-31 11:04:00,4,5373.5
15482,2009-12-02 16:59:00,2010-11-18 11:02:00,7,3537.6
15483,2010-01-24 15:42:00,2010-11-19 13:24:00,6,628.39
15484,2009-12-05 15:18:00,2010-06-17 16:16:00,2,1061.69
15485,2009-12-01 17:31:00,2010-12-01 13:23:00,5,3196.51
15488,2010-05-05 13:03:00,2010-09-09 11:59:00,4,340.6
15489,2010-01-15 16:58:00,2010-11-04 11:48:00,5,1285.33
15493,2010-02-23 11:14:00,2010-11-15 12:43:00,4,2313.18
15494,2009-12-10 20:16:00,2010-08-18 16:54:00,3,2480.82
15497,2009-12-18 15:08:00,2010-11-22 13:15:00,7,7395.19
15498,2009-12-16 17:27:00,2010-12-08 14:46:00,19,12723.18
15501,2010-10-20 12:47:00,2010-10-31 11:15:00,2,402.5
15502,2010-06-03 11:12:00,2010-12-06 14:55:00,5,3608.54
15504,2010-02-12 12:34:00,2010-07-07 12:02:00,3,371.02
15506,2010-08-19 12:38:00,2010-11-23 12:48:00,3,1060.77
15512,2010-02-01 13:23:00,2010-11-14 12:39:00,2,210.58
15513,2010-01-13 14:59:00,2010-12-09 09:23:00,18,12992.33
15514,2009-12-04 16:37:00,2010-11-25 14:53:00,7,2459.09
15518,2009-12-20 12:21:00,2010-11-25 19:36:00,7,2276.49
15519,2010-09-19 13:57:00,2010-11-21 14:35:00,2,344.61
15521,2010-01-05 10:19:00,2010-11-04 18:40:00,8,4106.49
15523,2009-12-02 15:16:00,2010-11-16 15:27:00,15,16947.98
15525,2010-11-22 12:10:00,2010-12-01 13:17:00,2,469.78
15527,2009-12-15 17:31:00,2010-11-10 12:13:00,15,3145.86
15529,2010-11-10 14:26:00,2010-12-08 12:24:00,2,1116.72
15532,2010-06-08 14:52:00,2010-11-28 15:18:00,6,2190.97
15535,2010-09-16 20:04:00,2010-10-31 14:09:00,2,551.42
15538,2010-02-14 12:38:00,2010-06-20 10:49:00,6,3358.4
15542,2009-12-02 11:53:00,2010-07-15 13:32:00,3,918.45
15544,2010-01-28 14:39:00,2010-12-02 12:47:00,12,4615.72
15546,2010-04-12 11:45:00,2010-04-12 11:51:00,2,1079.1
15547,2009-12-06 13:40:00,2010-11-28 13:56:00,12,5199.55
15549,2010-01-11 13:16:00,2010-10-14 16:54:00,5,652.7
15550,2009-12-03 15:15:00,2010-11-26 11:14:00,8,1643.17
15551,2010-06-07 15:05:00,2010-11-10 14:04:00,6,1274.02
15555,2009-12-06 11:58:00,2010-12-09 16:53:00,22,7307.18
15560,2010-11-07 10:14:00,2010-11-07 10:15:00,2,153.52
15561,2010-02-14 12:22:00,2010-11-21 10:40:00,4,1133.8
15562,2009-12-13 15:17:00,2010-10-11 10:33:00,2,538.83
15563,2010-01-28 11:36:00,2010-07-13 11:57:00,3,1466.56
15564,2010-02-01 15:58:00,2010-09-02 15:52:00,2,70.74
15566,2009-12-15 14:53:00,2010-11-12 12:11:00,2,227.87
15569,2010-02-28 10:55:00,2010-11-14 10:46:00,5,2210.64
15570,2010-03-28 14:04:00,2010-12-05 12:57:00,14,5145.52
15571,2009-12-06 12:10:00,2010-11-18 14:25:00,10,3401.2
15572,2010-04-14 14:38:00,2010-11-24 13:16:00,3,1515.81
15573,2009-12-10 14:19:00,2010-03-31 13:40:00,3,599.73
15574,2010-09-01 14:37:00,2010-12-02 15:46:00,3,816.45
15577,2009-12-13 16:17:00,2009-12-16 14:54:00,2,139.1
15579,2010-10-03 14:37:00,2010-11-21 15:38:00,3,953.9
15580,2010-02-07 11:21:00,2010-11-28 11:00:00,8,1381.19
15581,2009-12-02 12:19:00,2010-12-08 14:38:00,26,4114.62
15584,2010-02-07 12:16:00,2010-11-05 11:34:00,2,552.39
15586,2010-01-08 10:02:00,2010-04-26 11:00:00,3,1139.1
15587,2010-08-05 08:44:00,2010-11-12 12:07:00,3,608.4
15590,2010-04-12 10:09:00,2010-11-22 14:49:00,5,1496.6
15591,2010-02-04 09:20:00,2010-05-06 09:23:00,3,217.9
15596,2010-07-28 11:46:00,2010-12-09 16:10:00,5,1723.45
15600,2010-04-25 11:50:00,2010-10-07 14:30:00,4,1199.31
15601,2009-12-01 14:53:00,2010-12-02 10:39:00,17,8183.56
15602,2009-12-02 09:35:00,2010-12-06 15:35:00,8,1932.64
15605,2010-01-14 14:03:00,2010-12-01 13:38:00,5,738.57
15606,2010-03-02 14:48:00,2010-11-14 15:27:00,8,2310.83
15607,2010-01-08 12:16:00,2010-06-14 11:55:00,8,1604.21
15611,2010-01-25 14:50:00,2010-11-21 11:35:00,13,1405.83
15614,2010-03-23 11:13:00,2010-09-28 10:46:00,4,3147.36
15615,2009-12-02 15:28:00,2010-11-14 12:07:00,24,10974.23
15617,2010-07-20 13:16:00,2010-11-08 16:07:00,3,828.55
