Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14655,24,3,1946.28,3,3,4,334,Loyal Customers
14656,51,3,523.6,3,3,2,332,Loyal Customers
14657,65,2,612.65,2,2,2,222,Potential
14662,63,3,645.16,2,3,2,232,At Risk
14663,66,2,490.6,2,2,2,222,Potential
14665,63,2,913.95,2,2,3,223,Potential
14667,1,31,12685.94,4,4,4,444,Champions
14668,81,1,111.63,2,1,1,211,Potential
14669,269,4,1973.94,1,3,4,134,At Risk
14670,368,1,190.47,1,1,1,111,Lost
14671,185,2,1127.45,1,2,3,123,Potential
14672,151,2,347.59,1,2,2,122,Potential
14673,3,3,1674.41,4,3,3,433,Loyal Customers
14674,145,1,173.66,1,1,1,111,Lost
14675,24,1,462.15,3,1,2,312,Recent Customers
14676,30,6,5808.55,3,4,4,344,Loyal Customers
14677,228,1,184.91,1,1,1,111,Lost
14678,215,1,403.39,1,1,2,112,Lost
14679,17,3,1289.44,4,3,3,433,Loyal Customers
14680,7,43,28658.66,4,4,4,444,Champions
14681,23,3,376.20000000000005,3,3,2,332,Loyal Customers
14682,64,4,1462.81,2,3,3,233,At Risk
14683,224,1,146.56,1,1,1,111,Lost
14684,26,1,232.27,3,1,1,311,Recent Customers
14685,212,8,4619.79,1,4,4,144,At Risk
14686,50,5,885.83,3,3,3,333,Loyal Customers
14687,36,2,773.6800000000001,3,2,3,323,Recent Customers
14688,9,8,2082.7,4,4,4,444,Champions
14690,28,2,422.63,3,2,2,322,Recent Customers
14692,16,8,1153.54,4,4,3,443,Loyal Customers
14693,61,6,992.46,2,4,3,243,At Risk
14694,253,1,244.31,1,1,1,111,Lost
14695,155,3,1620.07,1,3,3,133,At Risk
14696,9,2,688.95,4,2,2,422,Recent Customers
14699,71,3,593.47,2,3,2,232,At Risk
14700,51,2,880.96,3,2,3,323,Recent Customers
14701,78,6,2012.72,2,4,4,244,At Risk
14702,1,13,3462.08,4,4,4,444,Champions
14704,60,2,266.66,2,2,1,221,Potential
14706,254,1,390.69,1,1,2,112,Lost
14707,71,2,139.2,2,2,1,221,Potential
14708,4,3,1085.91,4,3,3,433,Loyal Customers
14709,15,12,3965.29,4,4,4,444,Champions
14710,15,9,1316.46,4,4,3,443,Loyal Customers
14712,54,1,411.0,2,1,2,212,Potential
14713,1,11,2752.51,4,4,4,444,Champions
14714,43,3,746.05,3,3,3,333,Loyal Customers
14715,78,4,973.0699999999999,2,3,3,233,At Risk
14716,80,1,235.77,2,1,1,211,Potential
14717,369,1,81.3,1,1,1,111,Lost
14718,46,1,226.42,3,1,1,311,Recent Customers
14721,15,1,115.77,4,1,1,411,Recent Customers
14722,113,2,325.45,2,2,2,222,Potential
14723,7,7,934.76,4,4,3,443,Loyal Customers
14724,226,1,345.25,1,1,2,112,Lost
14725,30,3,597.16,3,3,2,332,Loyal Customers
14726,290,1,124.75,1,1,1,111,Lost
14727,182,2,199.35,1,2,1,121,Potential
14728,49,1,190.58,3,1,1,311,Recent Customers
14729,9,3,593.89,4,3,2,432,Loyal Customers
14732,28,11,2814.58,3,4,4,344,Loyal Customers
14733,3,4,6599.06,4,3,4,434,Loyal Customers
14734,61,4,1056.42,2,3,3,233,At Risk
14735,24,24,6174.47,3,4,4,344,Loyal Customers
14736,121,2,401.08,2,2,2,222,Potential
14737,36,1,2389.62,3,1,4,314,Recent Customers
14738,196,2,507.45,1,2,2,122,Potential
14739,3,19,8385.22,4,4,4,444,Champions
14740,45,8,2712.85,3,4,4,344,Loyal Customers
14741,8,2,497.25,4,2,2,422,Recent Customers
14742,71,1,579.85,2,1,2,212,Potential
14743,228,1,50.480000000000004,1,1,1,111,Lost
14744,2,8,2785.1,4,4,4,444,Champions
14745,137,7,1351.55,1,4,3,143,At Risk
14746,42,4,593.5,3,3,2,332,Loyal Customers
14748,4,7,1736.57,4,4,4,444,Champions
14749,115,1,310.15,2,1,2,212,Potential
14750,372,1,112.03,1,1,1,111,Lost
14751,320,2,126.45,1,2,1,121,Potential
14753,96,1,306.36,2,1,1,211,Potential
14754,61,4,912.4300000000001,2,3,3,233,At Risk
14755,17,14,4962.27,4,4,4,444,Champions
14756,18,2,1914.8,4,2,4,424,Recent Customers
14758,32,3,1380.91,3,3,3,333,Loyal Customers
14761,80,1,192.02,2,1,1,211,Potential
14762,262,1,117.05,1,1,1,111,Lost
14766,2,6,4082.76,4,4,4,444,Champions
14767,110,1,382.81,2,1,2,212,Potential
14769,26,9,5097.13,3,4,4,344,Loyal Customers
14770,103,6,2761.2200000000003,2,4,4,244,At Risk
14771,257,2,594.62,1,2,2,122,Potential
14773,228,1,140.55,1,1,1,111,Lost
14774,164,1,241.45000000000002,1,1,1,111,Lost
14775,8,1,406.56,4,1,2,412,Recent Customers
14776,23,4,1170.0,3,3,3,333,Loyal Customers
14777,39,1,307.56,3,1,1,311,Recent Customers
14783,295,1,307.3,1,1,1,111,Lost
14784,25,1,159.94,3,1,1,311,Recent Customers
14786,186,1,90.96,1,1,1,111,Lost
14787,107,1,110.65,2,1,1,211,Potential
14788,232,1,476.88,1,1,2,112,Lost
14790,10,6,1781.56,4,4,4,444,Champions
14791,242,1,303.63,1,1,1,111,Lost
14793,171,1,396.91,1,1,2,112,Lost
14794,38,3,633.99,3,3,2,332,Loyal Customers
14796,2,11,2867.15,4,4,4,444,Champions
14797,143,1,300.31,1,1,1,111,Lost
14798,17,5,550.5699999999999,4,4,2,442,Loyal Customers
14799,373,1,180.45000000000002,1,1,1,111,Lost
14800,5,6,3434.58,4,4,4,444,Champions
14802,74,2,1502.98,2,2,3,223,Potential
14805,40,3,549.99,3,3,2,332,Loyal Customers
14806,75,1,110.04,2,1,1,211,Potential
14807,26,2,519.29,3,2,2,322,Recent Customers
14809,257,2,686.76,1,2,2,122,Potential
14810,5,3,449.14,4,3,2,432,Loyal Customers
14811,23,1,170.5,3,1,1,311,Recent Customers
14812,234,1,185.8,1,1,1,111,Lost
14813,5,4,935.44,4,3,3,433,Loyal Customers
14814,217,1,160.46,1,1,1,111,Lost
14817,31,5,2849.52,3,4,4,344,Loyal Customers
14818,94,3,512.61,2,3,2,232,At Risk
14819,130,2,198.09,2,2,1,221,Potential
14820,16,5,767.47,4,4,3,443,Loyal Customers
14821,2,7,1237.65,4,4,3,443,Loyal Customers
14822,121,1,157.7,2,1,1,211,Potential
14824,15,6,2895.2000000000003,4,4,4,444,Champions
14825,4,13,2698.17,4,4,4,444,Champions
14826,217,2,385.2,1,2,2,122,Potential
14828,24,10,7699.7,3,4,4,344,Loyal Customers
14829,8,4,995.29,4,3,3,433,Loyal Customers
14831,316,3,1676.57,1,3,3,133,At Risk
14832,266,1,322.69,1,1,2,112,Lost
14833,134,1,94.8,2,1,1,211,Potential
14834,43,1,485.86,3,1,2,312,Recent Customers
14835,164,2,297.0,1,2,1,121,Potential
14837,78,5,1810.82,2,4,4,244,At Risk
14838,59,2,773.6700000000001,2,2,3,223,Potential
14839,54,3,915.28,2,3,3,233,At Risk
14840,175,1,299.86,1,1,1,111,Lost
14841,10,8,3867.2400000000002,4,4,4,444,Champions
14843,72,1,211.8,2,1,1,211,Potential
14844,66,6,3512.62,2,4,4,244,At Risk
14845,235,1,150.0,1,1,1,111,Lost
14846,63,1,437.4,2,1,2,212,Potential
14847,43,2,1039.55,3,2,3,323,Recent Customers
14848,40,1,310.56,3,1,2,312,Recent Customers
14849,9,21,7832.91,4,4,4,444,Champions
14850,53,6,1468.26,3,4,3,343,Loyal Customers
14851,266,1,318.06,1,1,2,112,Lost
14852,60,12,3310.4900000000002,2,4,4,244,At Risk
14853,59,3,901.0699999999999,2,3,3,233,At Risk
14854,26,4,1563.03,3,3,3,333,Loyal Customers
14855,110,5,5874.65,2,4,4,244,At Risk
14857,78,5,2478.731,2,4,4,244,At Risk
14858,141,1,180.75,1,1,1,111,Lost
14859,190,1,351.9,1,1,2,112,Lost
14861,16,9,1254.94,4,4,3,443,Loyal Customers
14865,8,3,77.52,4,3,1,431,Loyal Customers
14866,2,8,6460.32,4,4,4,444,Champions
14867,31,13,2241.78,3,4,4,344,Loyal Customers
14868,16,4,1230.42,4,3,3,433,Loyal Customers
14869,24,4,2078.54,3,3,4,334,Loyal Customers
14870,49,5,1511.7,3,4,3,343,Loyal Customers
14871,129,5,736.59,2,4,3,243,At Risk
14872,119,3,816.6,2,3,3,233,At Risk
14873,269,1,334.45,1,1,2,112,Lost
14874,171,1,116.18,1,1,1,111,Lost
14875,77,1,1397.08,2,1,3,213,Potential
14876,157,2,256.7,1,2,1,121,Potential
14877,54,2,437.0,2,2,2,222,Potential
14878,12,16,2619.7,4,4,4,444,Champions
14879,320,1,185.06,1,1,1,111,Lost
14882,26,12,3038.4500000000003,3,4,4,344,Loyal Customers
14884,305,1,120.6,1,1,1,111,Lost
14885,63,2,832.8,2,2,3,223,Potential
14890,254,2,691.6,1,2,2,122,Potential
14891,52,2,552.35,3,2,2,322,Recent Customers
14892,326,1,202.35000000000002,1,1,1,111,Lost
14893,253,1,571.76,1,1,2,112,Lost
14894,79,2,837.0600000000001,2,2,3,223,Potential
14895,19,18,13980.83,3,4,4,344,Loyal Customers
14896,1,7,1623.65,4,4,3,443,Loyal Customers
14897,45,4,1774.16,3,3,4,334,Loyal Customers
14898,7,9,2204.29,4,4,4,444,Champions
14899,31,1,1384.88,3,1,3,313,Recent Customers
14900,158,1,13.919999999999998,1,1,1,111,Lost
14901,2,5,868.36,4,4,3,443,Loyal Customers
14902,31,2,702.96,3,2,2,322,Recent Customers
14904,44,2,615.2,3,2,2,322,Recent Customers
14905,10,6,1355.24,4,4,3,443,Loyal Customers
14906,81,1,68.44,2,1,1,211,Potential
14907,3,10,2664.69,4,4,4,444,Champions
14908,99,1,104.10000000000001,2,1,1,211,Potential
14909,73,3,1404.68,2,3,3,233,At Risk
14911,1,205,152147.57,4,4,4,444,Champions
14912,37,4,1021.4,3,3,3,333,Loyal Customers
14913,24,4,2845.7000000000003,3,3,4,334,Loyal Customers
14915,11,9,1503.77,4,4,3,443,Loyal Customers
14916,67,4,1773.97,2,3,4,234,At Risk
14917,232,2,1123.75,1,2,3,123,Potential
14918,40,7,4345.66,3,4,4,344,Loyal Customers
14919,175,1,359.35,1,1,2,112,Lost
14920,201,1,629.4,1,1,2,112,Lost
14922,29,2,843.74,3,2,3,323,Recent Customers
14924,246,2,620.96,1,2,2,122,Potential
14926,17,2,359.4,4,2,2,422,Recent Customers
14927,32,1,308.2,3,1,2,312,Recent Customers
14928,263,1,223.91000000000003,1,1,1,111,Lost
14929,57,1,612.8100000000001,2,1,2,212,Potential
14930,106,3,2873.77,2,3,4,234,At Risk
14932,1,2,666.13,4,2,2,422,Recent Customers
14933,79,4,1770.0,2,3,4,234,At Risk
14934,14,3,1612.56,4,3,3,433,Loyal Customers
14935,255,1,1065.1200000000001,1,1,3,113,Lost
14936,26,4,4273.79,3,3,4,334,Loyal Customers
14938,198,2,2322.43,1,2,4,124,Potential
14940,53,2,531.49,3,2,2,322,Recent Customers
14941,214,1,182.1,1,1,1,111,Lost
14942,37,4,746.56,3,3,3,333,Loyal Customers
14943,299,1,107.62,1,1,1,111,Lost
14944,25,7,3884.42,3,4,4,344,Loyal Customers
14945,49,1,179.4,3,1,1,311,Recent Customers
14947,24,4,758.97,3,3,3,333,Loyal Customers
14949,105,4,515.0,2,3,2,232,At Risk
14952,32,21,9529.86,3,4,4,344,Loyal Customers
14953,54,3,723.95,2,3,3,233,At Risk
14954,339,1,167.27,1,1,1,111,Lost
14955,368,1,163.77,1,1,1,111,Lost
14956,57,1,1325.0,2,1,3,213,Potential
14957,280,1,274.8,1,1,1,111,Lost
14958,231,3,458.26,1,3,2,132,At Risk
14961,15,13,9365.47,4,4,4,444,Champions
14962,175,3,240.21000000000004,1,3,1,131,At Risk
14963,15,7,1676.68,4,4,3,443,Loyal Customers
14966,23,5,924.52,3,4,3,343,Loyal Customers
14967,77,5,1518.81,2,4,3,243,At Risk
14968,94,1,357.4,2,1,2,212,Potential
14969,339,1,906.23,1,1,3,113,Lost
14970,45,8,3327.29,3,4,4,344,Loyal Customers
14972,17,1,30.300000000000004,4,1,1,411,Recent Customers
14975,57,1,192.45,2,1,1,211,Potential
14977,361,1,31.93,1,1,1,111,Lost
14978,66,5,1210.72,2,4,3,243,At Risk
14979,371,1,439.46000000000004,1,1,2,112,Lost
14980,373,1,150.68,1,1,1,111,Lost
14981,59,1,270.8,2,1,1,211,Potential
14982,208,1,237.78,1,1,1,111,Lost
14983,325,1,183.20000000000002,1,1,1,111,Lost
14984,24,4,1058.1399999999999,3,3,3,333,Loyal Customers
14986,12,2,566.9,4,2,2,422,Recent Customers
14987,1,7,1387.4499999999998,4,4,3,443,Loyal Customers
14988,16,6,1732.06,4,4,4,444,Champions
14989,297,1,342.4,1,1,2,112,Lost
14990,248,2,305.42,1,2,1,121,Potential
14991,66,1,314.67,2,1,2,212,Potential
14992,78,1,210.5,2,1,1,211,Potential
14993,199,1,36.13,1,1,1,111,Lost
14994,18,5,960.63,4,4,3,443,Loyal Customers
14996,117,2,442.28999999999996,2,2,2,222,Potential
14997,291,1,230.4,1,1,1,111,Lost
14998,64,2,340.86,2,2,2,222,Potential
14999,228,1,129.48000000000002,1,1,1,111,Lost
15001,30,2,230.85999999999999,3,2,1,321,Recent Customers
15002,3,6,3175.52,4,4,4,444,Champions
15003,109,6,1060.7,2,4,3,243,At Risk
15005,2,29,7789.63,4,4,4,444,Champions
15006,89,1,323.05,2,1,2,212,Potential
15008,116,2,360.0,2,2,2,222,Potential
15011,31,2,416.6,3,2,2,322,Recent Customers
15012,9,2,437.58,4,2,2,422,Recent Customers
15013,123,10,1641.3,2,4,3,243,At Risk
15015,137,13,2365.02,1,4,4,144,At Risk
15016,29,4,460.26,3,3,2,332,Loyal Customers
15018,3,1,111.25,4,1,1,411,Recent Customers
15020,15,1,203.42,4,1,1,411,Recent Customers
15021,2,4,869.01,4,3,3,433,Loyal Customers
15022,313,1,281.05,1,1,1,111,Lost
15023,5,10,5367.92,4,4,4,444,Champions
15024,3,8,2414.18,4,4,4,444,Champions
15025,204,1,636.08,1,1,2,112,Lost
15026,11,2,592.61,4,2,2,422,Recent Customers
15027,31,6,2129.45,3,4,4,344,Loyal Customers
15028,4,3,530.58,4,3,2,432,Loyal Customers
15029,255,1,365.1,1,1,2,112,Lost
15030,16,6,1461.63,4,4,3,443,Loyal Customers
15031,30,10,2488.44,3,4,4,344,Loyal Customers
15032,2,7,8821.55,4,4,4,444,Champions
15034,22,6,4004.79,3,4,4,344,Loyal Customers
15037,12,2,402.51,4,2,2,422,Recent Customers
15038,5,4,604.37,4,3,2,432,Loyal Customers
15039,4,47,20116.99,4,4,4,444,Champions
15040,177,1,7.49,1,1,1,111,Lost
15041,80,1,113.67,2,1,1,211,Potential
15042,231,1,179.52,1,1,1,111,Lost
15043,99,5,2336.8,2,4,4,244,At Risk
15044,15,18,8504.1,4,4,4,444,Champions
15046,61,10,2598.62,2,4,4,244,At Risk
15048,4,1,98.7,4,1,1,411,Recent Customers
15050,57,2,2411.7000000000003,2,2,4,224,Potential
15051,15,6,2543.55,4,4,4,444,Champions
15055,110,3,560.07,2,3,2,232,At Risk
15056,156,1,133.45,1,1,1,111,Lost
15057,79,3,1766.46,2,3,4,234,At Risk
15058,12,5,1285.04,4,4,3,443,Loyal Customers
15059,12,10,2185.85,4,4,4,444,Champions
15061,3,86,83284.38,4,4,4,444,Champions
15062,59,4,1597.76,2,3,3,233,At Risk
15064,46,4,1254.41,3,3,3,333,Loyal Customers
15065,46,1,168.73,3,1,1,311,Recent Customers
15067,49,2,2133.12,3,2,4,324,Recent Customers
15068,54,2,623.49,2,2,2,222,Potential
15070,8,3,737.0500000000001,4,3,3,433,Loyal Customers
15071,22,2,473.49,3,2,2,322,Recent Customers
15072,115,1,187.52,2,1,1,211,Potential
15073,36,5,1744.61,3,4,4,344,Loyal Customers
15074,65,2,817.46,2,2,3,223,Potential
15076,128,2,566.89,2,2,2,222,Potential
15077,130,2,2428.08,2,2,4,224,Potential
15078,4,23,8018.77,4,4,4,444,Champions
15079,1,8,2871.7400000000002,4,4,4,444,Champions
15080,63,2,546.25,2,2,2,222,Potential
15081,3,8,1460.92,4,4,3,443,Loyal Customers
15082,304,1,93.35000000000001,1,1,1,111,Lost
15084,15,2,965.1999999999999,4,2,3,423,Recent Customers
15085,365,1,347.54,1,1,2,112,Lost
15086,200,2,218.53,1,2,1,121,Potential
15091,310,2,565.9,1,2,2,122,Potential
15092,98,1,318.65,2,1,2,212,Potential
15093,8,18,9729.09,4,4,4,444,Champions
15094,99,2,83.0,2,2,1,221,Potential
15095,56,6,1771.04,2,4,4,244,At Risk
15097,219,2,660.27,1,2,2,122,Potential
15100,2,6,2018.6999999999998,4,4,4,444,Champions
15101,151,4,1160.41,1,3,3,133,At Risk
15102,166,2,554.67,1,2,2,122,Potential
15105,66,2,795.98,2,2,3,223,Potential
15107,8,4,620.85,4,3,2,432,Loyal Customers
15109,215,2,498.15000000000003,1,2,2,122,Potential
15110,39,2,509.75,3,2,2,322,Recent Customers
15111,8,3,1163.39,4,3,3,433,Loyal Customers
15112,247,1,209.4,1,1,1,111,Lost
15114,19,2,639.56,3,2,2,322,Recent Customers
15115,368,1,191.74,1,1,1,111,Lost
15117,84,3,934.19,2,3,3,233,At Risk
15122,58,8,2863.69,2,4,4,244,At Risk
15123,57,3,2456.86,2,3,4,234,At Risk
15124,112,2,266.63,2,2,1,221,Potential
15125,115,9,5496.39,2,4,4,244,At Risk
15126,172,2,449.49,1,2,2,122,Potential
15127,155,1,304.97,1,1,1,111,Lost
15128,66,1,312.68,2,1,2,212,Potential
15129,21,12,3412.78,3,4,4,344,Loyal Customers
15131,30,1,80.28,3,1,1,311,Recent Customers
15133,18,2,824.48,4,2,3,423,Recent Customers
15134,17,2,208.3,4,2,1,421,Recent Customers
15135,192,1,166.63,1,1,1,111,Lost
15137,156,2,823.4,1,2,3,123,Potential
15138,29,1,502.52,3,1,2,312,Recent Customers
15140,78,1,889.44,2,1,3,213,Potential
15141,93,7,1388.47,2,4,3,243,At Risk
15142,46,5,2121.18,3,4,4,344,Loyal Customers
15143,68,1,304.18,2,1,1,211,Potential
15144,15,12,5579.87,4,4,4,444,Champions
15149,212,4,1033.81,1,3,3,133,At Risk
15150,92,3,3686.61,2,3,4,234,At Risk
15151,59,2,2085.61,2,2,4,224,Potential
15152,337,1,518.14,1,1,2,112,Lost
15154,114,2,1091.99,2,2,3,223,Potential
15155,19,1,383.96999999999997,3,1,2,312,Recent Customers
15157,205,2,718.04,1,2,3,123,Potential
15158,37,1,204.62,3,1,1,311,Recent Customers
15159,31,4,3475.7200000000003,3,3,4,334,Loyal Customers
15160,10,3,431.11,4,3,2,432,Loyal Customers
15161,24,1,119.92,3,1,1,311,Recent Customers
15162,367,1,312.9,1,1,2,112,Lost
15164,25,6,1225.8700000000001,3,4,3,343,Loyal Customers
15165,9,1,487.75,4,1,2,412,Recent Customers
15166,103,1,167.16,2,1,1,211,Potential
15167,43,4,1496.67,3,3,3,333,Loyal Customers
15169,18,2,569.22,4,2,2,422,Recent Customers
15170,42,1,81.15,3,1,1,311,Recent Customers
15173,16,7,1494.6,4,4,3,443,Loyal Customers
15174,46,1,345.71,3,1,2,312,Recent Customers
15176,303,1,988.0400000000001,1,1,3,113,Lost
15177,61,1,948.9300000000001,2,1,3,213,Potential
15179,28,8,5284.97,3,4,4,344,Loyal Customers
15180,3,3,816.9300000000001,4,3,3,433,Loyal Customers
15181,56,2,510.72,2,2,2,222,Potential
15182,21,9,2376.102,3,4,4,344,Loyal Customers
15183,183,3,639.93,1,3,2,132,At Risk
15184,23,2,283.19,3,2,1,321,Recent Customers
15186,110,3,991.7900000000001,2,3,3,233,At Risk
15188,361,1,310.43,1,1,2,112,Lost
15189,17,5,1298.99,4,4,3,443,Loyal Customers
15190,70,1,834.4399999999999,2,1,3,213,Potential
15191,99,3,588.05,2,3,2,232,At Risk
15192,1,3,937.07,4,3,3,433,Loyal Customers
15194,4,14,4811.16,4,4,4,444,Champions
15196,68,2,316.25,2,2,2,222,Potential
15197,30,3,797.9,3,3,3,333,Loyal Customers
15198,44,3,377.71,3,3,2,332,Loyal Customers
15199,10,6,1853.7,4,4,4,444,Champions
15200,130,1,549.0500000000001,2,1,2,212,Potential
15201,75,2,606.4100000000001,2,2,2,222,Potential
15202,56,3,6001.49,2,3,4,234,At Risk
15203,26,9,2572.38,3,4,4,344,Loyal Customers
15207,52,3,683.92,3,3,2,332,Loyal Customers
15208,59,1,100.4,2,1,1,211,Potential
15209,366,1,178.98000000000002,1,1,1,111,Lost
15210,14,2,845.01,4,2,3,423,Recent Customers
15211,1,1,383.07,4,1,2,412,Recent Customers
15212,12,1,106.47999999999999,4,1,1,411,Recent Customers
15215,29,4,1687.49,3,3,3,333,Loyal Customers
15216,254,1,389.49,1,1,2,112,Lost
15217,199,1,426.24,1,1,2,112,Lost
15218,25,11,5759.68,3,4,4,344,Loyal Customers
15219,284,1,379.7,1,1,2,112,Lost
15221,2,4,2062.2,4,3,4,434,Loyal Customers
15222,108,10,2965.91,2,4,4,244,At Risk
15223,245,3,662.2,1,3,2,132,At Risk
15224,148,3,549.28,1,3,2,132,At Risk
15227,32,4,1269.0900000000001,3,3,3,333,Loyal Customers
15228,64,2,2193.56,2,2,4,224,Potential
15229,222,1,160.5,1,1,1,111,Lost
15231,257,1,250.26000000000002,1,1,1,111,Lost
15233,37,1,59.400000000000006,3,1,1,311,Recent Customers
15235,5,6,690.3000000000001,4,4,2,442,Loyal Customers
15240,10,7,2753.41,4,4,4,444,Champions
15241,66,3,1293.72,2,3,3,233,At Risk
15242,58,1,302.04,2,1,1,211,Potential
15243,71,1,610.6,2,1,2,212,Potential
15244,302,1,280.51,1,1,1,111,Lost
15245,38,5,2095.0,3,4,4,344,Loyal Customers
15246,191,1,266.25,1,1,1,111,Lost
15247,113,2,620.06,2,2,2,222,Potential
15248,47,3,1893.93,3,3,4,334,Loyal Customers
15249,66,5,2577.54,2,4,4,244,At Risk
15250,276,1,60.0,1,1,1,111,Lost
15251,50,10,9839.55,3,4,4,344,Loyal Customers
15252,57,3,1362.63,2,3,3,233,At Risk
15253,39,3,1136.89,3,3,3,333,Loyal Customers
15254,182,2,787.99,1,2,3,123,Potential
15255,32,8,2838.57,3,4,4,344,Loyal Customers
15256,197,1,71.95,1,1,1,111,Lost
15257,50,1,368.75,3,1,2,312,Recent Customers
15259,148,4,1182.3799999999999,1,3,3,133,At Risk
15260,8,20,7377.46,4,4,4,444,Champions
15261,17,3,1253.18,4,3,3,433,Loyal Customers
15262,16,2,239.87,4,2,1,421,Recent Customers
15264,166,1,454.66,1,1,2,112,Lost
15265,240,2,1839.52,1,2,4,124,Potential
15266,15,4,732.91,4,3,3,433,Loyal Customers
15268,114,3,961.9000000000001,2,3,3,233,At Risk
15269,16,2,816.5600000000001,4,2,3,423,Recent Customers
15270,36,14,6145.37,3,4,4,344,Loyal Customers
15271,1,10,2202.47,4,4,4,444,Champions
15272,86,4,1363.54,2,3,3,233,At Risk
15273,235,1,228.96,1,1,1,111,Lost
15276,30,3,514.22,3,3,2,332,Loyal Customers
15277,61,1,220.44,2,1,1,211,Potential
15278,197,4,496.16,1,3,2,132,At Risk
15279,16,4,1290.03,4,3,3,433,Loyal Customers
15280,124,2,293.09999999999997,2,2,1,221,Potential
15281,14,7,6211.42,4,4,4,444,Champions
15282,206,1,348.59,1,1,2,112,Lost
15283,26,3,148.32999999999998,3,3,1,331,Loyal Customers
15284,136,1,24.75,2,1,1,211,Potential
15285,43,1,94.92,3,1,1,311,Recent Customers
15287,15,3,369.34000000000003,4,3,2,432,Loyal Customers
15288,1,6,1576.6100000000001,4,4,3,443,Loyal Customers
15289,94,2,653.3100000000001,2,2,2,222,Potential
15290,29,8,2553.06,3,4,4,344,Loyal Customers
15291,9,26,9178.26,4,4,4,444,Champions
15293,301,1,247.5,1,1,1,111,Lost
15294,46,1,233.35,3,1,1,311,Recent Customers
15295,290,1,217.23999999999998,1,1,1,111,Lost
15296,56,6,6669.97,2,4,4,244,At Risk
15298,2,12,4659.47,4,4,4,444,Champions
15299,8,6,3484.5299999999997,4,4,4,444,Champions
15301,4,6,2533.09,4,4,4,444,Champions
15302,366,1,308.0,1,1,2,112,Lost
15303,201,2,650.16,1,2,2,122,Potential
15304,4,2,225.15,4,2,1,421,Recent Customers
15305,191,1,93.6,1,1,1,111,Lost
15306,136,6,2310.38,2,4,4,244,At Risk
15309,246,4,797.96,1,3,3,133,At Risk
15310,114,1,1634.64,2,1,3,213,Potential
15311,1,121,56003.26,4,4,4,444,Champions
15312,19,8,2005.34,3,4,4,344,Loyal Customers
15314,49,2,492.48,3,2,2,322,Recent Customers
15317,313,1,129.75,1,1,1,111,Lost
15321,73,9,3961.42,2,4,4,244,At Risk
15322,112,1,711.18,2,1,3,213,Potential
15323,198,3,434.6,1,3,2,132,At Risk
15324,337,1,140.22000000000003,1,1,1,111,Lost
15325,31,7,1439.72,3,4,3,343,Loyal Customers
15326,245,4,1388.81,1,3,3,133,At Risk
15328,43,1,107.24,3,1,1,311,Recent Customers
15329,10,8,1934.63,4,4,4,444,Champions
15331,135,3,767.91,2,3,3,233,At Risk
15332,2,6,4892.68,4,4,4,444,Champions
15336,37,1,240.5,3,1,1,311,Recent Customers
15337,47,1,373.02,3,1,2,312,Recent Customers
15338,313,1,283.43,1,1,1,111,Lost
15339,57,5,1253.77,2,4,3,243,At Risk
15340,197,1,105.5,1,1,1,111,Lost
15341,85,1,382.2,2,1,2,212,Potential
15346,61,2,343.7,2,2,2,222,Potential
15347,2,4,1162.0,4,3,3,433,Loyal Customers
15350,9,2,547.6,4,2,2,422,Recent Customers
15351,5,4,1778.18,4,3,4,434,Loyal Customers
15352,184,1,114.95,1,1,1,111,Lost
15353,3,6,2398.93,4,4,4,444,Champions
15354,239,3,284.4,1,3,1,131,At Risk
15356,4,4,698.45,4,3,2,432,Loyal Customers
15358,1,22,8703.21,4,4,4,444,Champions
15359,298,8,181.35,1,4,1,141,At Risk
15361,162,3,270.15,1,3,1,131,At Risk
15362,84,2,613.08,2,2,2,222,Potential
15363,8,2,678.11,4,2,2,422,Recent Customers
15365,39,6,2242.81,3,4,4,344,Loyal Customers
15366,45,5,1786.57,3,4,4,344,Loyal Customers
15367,54,7,3203.7400000000002,2,4,4,244,At Risk
15368,30,1,275.8,3,1,1,311,Recent Customers
15369,128,11,6251.26,2,4,4,244,At Risk
15370,46,1,1352.96,3,1,3,313,Recent Customers
15371,298,1,59.400000000000006,1,1,1,111,Lost
15372,86,7,4009.66,2,4,4,244,At Risk
15373,7,6,1005.48,4,4,3,443,Loyal Customers
15374,260,1,139.32,1,1,1,111,Lost
15375,326,1,60.959999999999994,1,1,1,111,Lost
15377,18,4,1211.75,4,3,3,433,Loyal Customers
15378,98,2,246.5,2,2,1,221,Potential
15379,36,1,1174.55,3,1,3,313,Recent Customers
15380,1,7,1788.8,4,4,4,444,Champions
15381,59,3,1293.72,2,3,3,233,At Risk
15382,10,6,7777.84,4,4,4,444,Champions
15384,17,2,1385.38,4,2,3,423,Recent Customers
15385,28,2,625.2,3,2,2,322,Recent Customers
15387,128,1,468.65,2,1,2,212,Potential
15389,36,4,2233.8,3,3,4,334,Loyal Customers
15390,32,2,1216.66,3,2,3,323,Recent Customers
15391,220,1,289.87,1,1,1,111,Lost
15392,10,3,1376.09,4,3,3,433,Loyal Customers
15393,203,3,659.48,1,3,2,132,At Risk
15394,31,7,3103.26,3,4,4,344,Loyal Customers
15396,219,1,508.20000000000005,1,1,2,112,Lost
15400,56,3,586.1,2,3,2,232,At Risk
